1570469394 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1573848062 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1573854684 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1573858452 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1574870726 4 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
1574904558 4 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
1575042366 5 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
1576619305 6 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
1576878177 7 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
1576943372 8 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
1577020811 8 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
1577025808 8 2 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
1577090393 8 3 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
1577398049 9 3 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
1577461030 10 3 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
1578298348 10 4 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
1578342072 11 4 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
1578343765 12 4 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
1578440707 13 4 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
1579196827 14 4 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
1579213485 15 4 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
1579370935 15 4 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0
1579373148 15 4 0 0 0 3 0 0 1 0 0 0 0 0 0 0 0
1579888737 15 5 0 0 0 3 0 0 1 0 0 0 0 0 0 0 0
1580145500 16 5 0 0 0 3 0 0 1 0 0 0 0 0 0 0 0
1580147884 17 5 0 0 0 3 0 0 1 0 0 0 0 0 0 0 0
1580147902 18 5 0 0 0 3 0 0 1 0 0 0 0 0 0 0 0
1580161977 18 5 0 0 0 4 0 0 1 0 0 0 0 0 0 0 0
1580162340 18 5 0 0 0 5 0 0 1 0 0 0 0 0 0 0 0
1580178388 19 5 0 0 0 5 0 0 1 0 0 0 0 0 0 0 0
1580178410 20 5 0 0 0 5 0 0 1 0 0 0 0 0 0 0 0
1580338133 20 5 0 0 0 5 0 0 1 0 0 0 0 1 0 0 0
1580423590 21 5 0 0 0 5 0 0 1 0 0 0 0 1 0 0 0
1580481463 22 5 0 0 0 5 0 0 1 0 0 0 0 1 0 0 0
1581710320 23 5 0 0 0 5 0 0 1 0 0 0 0 1 0 0 0
1581712323 24 5 0 0 0 5 0 0 1 0 0 0 0 1 0 0 0
1581714240 25 5 0 0 0 5 0 0 1 0 0 0 0 1 0 0 0
1582585297 26 5 0 0 0 5 0 0 1 0 0 0 0 1 0 0 0
1582723206 26 5 0 0 0 5 0 0 2 0 0 0 0 1 0 0 0
1582933000 27 5 0 0 0 5 0 0 2 0 0 0 0 1 0 0 0
1583780688 28 5 0 0 0 5 0 0 2 0 0 0 0 1 0 0 0
1583787570 29 5 0 0 0 5 0 0 2 0 0 0 0 1 0 0 0
1583862965 30 5 0 0 0 5 0 0 2 0 0 0 0 1 0 0 0
1583869931 31 5 0 0 0 5 0 0 2 0 0 0 0 1 0 0 0
1583874557 32 5 0 0 0 5 0 0 2 0 0 0 0 1 0 0 0
1586594961 32 6 0 0 0 5 0 0 2 0 0 0 0 1 0 0 0
1587597545 32 7 0 0 0 5 0 0 2 0 0 0 0 1 0 0 0
1588013621 32 7 0 0 1 5 0 0 2 0 0 0 0 1 0 0 0
1588024484 32 7 0 0 1 5 0 0 2 0 0 0 0 2 0 0 0
1588275259 32 8 0 0 1 5 0 0 2 0 0 0 0 2 0 0 0
1588288287 32 8 0 0 1 5 0 0 3 0 0 0 0 2 0 0 0
1589815286 33 8 0 0 1 5 0 0 3 0 0 0 0 2 0 0 0
1590080717 34 8 0 0 1 5 0 0 3 0 0 0 0 2 0 0 0
1591193458 35 8 0 0 1 5 0 0 3 0 0 0 0 2 0 0 0
1593019131 36 8 0 0 1 5 0 0 3 0 0 0 0 2 0 0 0
1594673341 36 8 0 1 1 5 0 0 3 0 0 0 0 2 0 0 0
1594673685 36 8 0 2 1 5 0 0 3 0 0 0 0 2 0 0 0
1594675239 36 8 0 3 1 5 0 0 3 0 0 0 0 2 0 0 0
1594683700 36 8 0 4 1 5 0 0 3 0 0 0 0 2 0 0 0
1594686909 36 8 0 5 1 5 0 0 3 0 0 0 0 2 0 0 0
1594836422 36 8 0 5 2 5 0 0 3 0 0 0 0 2 0 0 0
1594839087 36 8 0 6 2 5 0 0 3 0 0 0 0 2 0 0 0
1594839451 36 8 0 7 2 5 0 0 3 0 0 0 0 2 0 0 0
1594839869 36 8 0 8 2 5 0 0 3 0 0 0 0 2 0 0 0
1594879998 36 8 0 8 3 5 0 0 3 0 0 0 0 2 0 0 0
1594880045 36 8 0 8 4 5 0 0 3 0 0 0 0 2 0 0 0
1594892958 36 8 0 9 4 5 0 0 3 0 0 0 0 2 0 0 0
1595000347 36 8 0 9 5 5 0 0 3 0 0 0 0 2 0 0 0
1595344793 36 8 0 9 6 5 0 0 3 0 0 0 0 2 0 0 0
1595860206 36 8 0 10 6 5 0 0 3 0 0 0 0 2 0 0 0
1596805767 36 8 0 10 6 5 0 0 3 0 0 1 0 2 0 0 0
1596813885 36 8 0 11 6 5 0 0 3 0 0 1 0 2 0 0 0
1597251722 37 8 0 11 6 5 0 0 3 0 0 1 0 2 0 0 0
1597268390 37 9 0 11 6 5 0 0 3 0 0 1 0 2 0 0 0
1597314206 38 9 0 11 6 5 0 0 3 0 0 1 0 2 0 0 0
1598013500 39 9 0 11 6 5 0 0 3 0 0 1 0 2 0 0 0
1599080976 40 9 0 11 6 5 0 0 3 0 0 1 0 2 0 0 0
1599777631 41 9 0 11 6 5 0 0 3 0 0 1 0 2 0 0 0
1599857917 42 9 0 11 6 5 0 0 3 0 0 1 0 2 0 0 0
1600160596 42 10 0 11 6 5 0 0 3 0 0 1 0 2 0 0 0
1602712502 42 11 0 11 6 5 0 0 3 0 0 1 0 2 0 0 0
1602746210 42 12 0 11 6 5 0 0 3 0 0 1 0 2 0 0 0
1603201179 42 13 0 11 6 5 0 0 3 0 0 1 0 2 0 0 0
1605107870 43 13 0 11 6 5 0 0 3 0 0 1 0 2 0 0 0
1608047821 44 13 0 11 6 5 0 0 3 0 0 1 0 2 0 0 0
1611071739 45 13 0 11 6 5 0 0 3 0 0 1 0 2 0 0 0
1611072505 46 13 0 11 6 5 0 0 3 0 0 1 0 2 0 0 0
1611073195 47 13 0 11 6 5 0 0 3 0 0 1 0 2 0 0 0
1611087543 48 13 0 11 6 5 0 0 3 0 0 1 0 2 0 0 0
1611159430 48 13 0 11 7 5 0 0 3 0 0 1 0 2 0 0 0
1611161910 48 13 0 11 8 5 0 0 3 0 0 1 0 2 0 0 0
1611171777 49 13 0 11 8 5 0 0 3 0 0 1 0 2 0 0 0
1611177729 50 13 0 11 8 5 0 0 3 0 0 1 0 2 0 0 0
1611594914 51 13 0 11 8 5 0 0 3 0 0 1 0 2 0 0 0
1611727078 51 13 1 11 8 5 0 0 3 0 0 1 0 2 0 0 0
1611727263 51 13 2 11 8 5 0 0 3 0 0 1 0 2 0 0 0
1611727601 51 13 3 11 8 5 0 0 3 0 0 1 0 2 0 0 0
1611754145 51 13 3 11 8 5 0 1 3 0 0 1 0 2 0 0 0
1611760645 51 13 4 11 8 5 0 1 3 0 0 1 0 2 0 0 0
1611760687 51 13 5 11 8 5 0 1 3 0 0 1 0 2 0 0 0
1611761221 51 13 6 11 8 5 0 1 3 0 0 1 0 2 0 0 0
1611789943 52 13 6 11 8 5 0 1 3 0 0 1 0 2 0 0 0
1611819968 52 13 7 11 8 5 0 1 3 0 0 1 0 2 0 0 0
1611820084 52 13 8 11 8 5 0 1 3 0 0 1 0 2 0 0 0
1611820754 52 13 9 11 8 5 0 1 3 0 0 1 0 2 0 0 0
1611821193 52 13 10 11 8 5 0 1 3 0 0 1 0 2 0 0 0
1611840374 52 13 10 11 8 5 0 2 3 0 0 1 0 2 0 0 0
1611850455 52 13 11 11 8 5 0 2 3 0 0 1 0 2 0 0 0
1611850487 52 13 12 11 8 5 0 2 3 0 0 1 0 2 0 0 0
1611933742 52 13 12 11 8 5 0 3 3 0 0 1 0 2 0 0 0
1612208956 53 13 12 11 8 5 0 3 3 0 0 1 0 2 0 0 0
1612286074 54 13 12 11 8 5 0 3 3 0 0 1 0 2 0 0 0
1612827239 54 13 12 11 8 5 0 3 3 0 0 1 0 2 0 0 1
1613054962 55 13 12 11 8 5 0 3 3 0 0 1 0 2 0 0 1
1613062839 56 13 12 11 8 5 0 3 3 0 0 1 0 2 0 0 1
1613597523 57 13 12 11 8 5 0 3 3 0 0 1 0 2 0 0 1
1614282052 58 13 12 11 8 5 0 3 3 0 0 1 0 2 0 0 1
1615302914 59 13 12 11 8 5 0 3 3 0 0 1 0 2 0 0 1
1615391885 60 13 12 11 8 5 0 3 3 0 0 1 0 2 0 0 1
1615393845 61 13 12 11 8 5 0 3 3 0 0 1 0 2 0 0 1
1615401715 62 13 12 11 8 5 0 3 3 0 0 1 0 2 0 0 1
1615403038 63 13 12 11 8 5 0 3 3 0 0 1 0 2 0 0 1
1615596135 64 13 12 11 8 5 0 3 3 0 0 1 0 2 0 0 1
1616079267 65 13 12 11 8 5 0 3 3 0 0 1 0 2 0 0 1
1616509566 65 13 12 11 8 5 0 3 3 0 0 1 1 2 0 0 1
1616512627 65 13 12 11 8 5 1 3 3 0 0 1 1 2 0 0 1
1616706290 66 13 12 11 8 5 1 3 3 0 0 1 1 2 0 0 1
1617198240 66 13 12 11 8 5 2 3 3 0 0 1 1 2 0 0 1
1617218410 66 13 12 11 8 5 2 3 3 0 1 1 1 2 0 0 1
1617237989 66 13 12 11 8 5 2 3 3 0 2 1 1 2 0 0 1
1617242520 67 13 12 11 8 5 2 3 3 0 2 1 1 2 0 0 1
1617317999 68 13 12 11 8 5 2 3 3 0 2 1 1 2 0 0 1
1617389202 69 13 12 11 8 5 2 3 3 0 2 1 1 2 0 0 1
1617993087 70 13 12 11 8 5 2 3 3 0 2 1 1 2 0 0 1
1618248078 71 13 12 11 8 5 2 3 3 0 2 1 1 2 0 0 1
1618495903 72 13 12 11 8 5 2 3 3 0 2 1 1 2 0 0 1
1618502875 73 13 12 11 8 5 2 3 3 0 2 1 1 2 0 0 1
1619022414 74 13 12 11 8 5 2 3 3 0 2 1 1 2 0 0 1
1619361572 75 13 12 11 8 5 2 3 3 0 2 1 1 2 0 0 1
1619464759 76 13 12 11 8 5 2 3 3 0 2 1 1 2 0 0 1
1619564127 77 13 12 11 8 5 2 3 3 0 2 1 1 2 0 0 1
1620243945 78 13 12 11 8 5 2 3 3 0 2 1 1 2 0 0 1
1620310132 79 13 12 11 8 5 2 3 3 0 2 1 1 2 0 0 1
1620409476 80 13 12 11 8 5 2 3 3 0 2 1 1 2 0 0 1
1620412521 81 13 12 11 8 5 2 3 3 0 2 1 1 2 0 0 1
1620658019 82 13 12 11 8 5 2 3 3 0 2 1 1 2 0 0 1
1621966116 83 13 12 11 8 5 2 3 3 0 2 1 1 2 0 0 1
1621967903 84 13 12 11 8 5 2 3 3 0 2 1 1 2 0 0 1
1622059404 85 13 12 11 8 5 2 3 3 0 2 1 1 2 0 0 1
1622122435 86 13 12 11 8 5 2 3 3 0 2 1 1 2 0 0 1
1622811811 86 13 12 11 8 5 2 3 3 0 2 1 1 2 1 0 1
1623189013 87 13 12 11 8 5 2 3 3 0 2 1 1 2 1 0 1
1623681725 88 13 12 11 8 5 2 3 3 0 2 1 1 2 1 0 1
1624031569 88 13 12 11 8 5 3 3 3 0 2 1 1 2 1 0 1
1624479845 88 13 12 11 8 5 4 3 3 0 2 1 1 2 1 0 1
1624908289 89 13 12 11 8 5 4 3 3 0 2 1 1 2 1 0 1
1624917146 89 13 12 11 8 5 4 3 3 1 2 1 1 2 1 0 1
1625065864 89 13 12 11 8 5 4 3 3 1 2 1 2 2 1 0 1
1625232095 90 13 12 11 8 5 4 3 3 1 2 1 2 2 1 0 1
1625590083 90 13 12 11 8 5 4 3 3 2 2 1 2 2 1 0 1
1625779790 91 13 12 11 8 5 4 3 3 2 2 1 2 2 1 0 1
1626124170 92 13 12 11 8 5 4 3 3 2 2 1 2 2 1 0 1
1626128443 93 13 12 11 8 5 4 3 3 2 2 1 2 2 1 0 1
1626180013 93 13 12 11 8 5 4 4 3 2 2 1 2 2 1 0 1
1626362411 94 13 12 11 8 5 4 4 3 2 2 1 2 2 1 0 1
1626449746 95 13 12 11 8 5 4 4 3 2 2 1 2 2 1 0 1
1626969782 96 13 12 11 8 5 4 4 3 2 2 1 2 2 1 0 1
1628002778 96 13 12 11 8 5 4 4 3 2 2 2 2 2 1 0 1
1628584831 96 13 12 11 8 5 4 4 3 2 2 2 2 2 1 1 1
1628603773 96 14 12 11 8 5 4 4 3 2 2 2 2 2 1 1 1
1628639305 96 15 12 11 8 5 4 4 3 2 2 2 2 2 1 1 1
